﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:25MnU6WHrsAfzMu8WzM5h1","The Bringer","Soilwork","Natural Born Chaos","1","6","283626","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:6zxDFs4yeoQAt6Qfk9fkdg","Black Star Deciver","Soilwork","Natural Born Chaos","1","7","281600","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:0Vx97ZGx41lhdTh7iweGwS","Mercury Shadow","Soilwork","Natural Born Chaos","1","8","228040","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:0p8IJJTS2LVpel8NwtzCQF","No More Angels","Soilwork","Natural Born Chaos","1","9","241693","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:5a3gfurhlEBH3zDjb1yoHd","Song Of The Damned","Soilwork","Natural Born Chaos","1","10","302106","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:0X8GcTOE9dwAhgQeJI7dQK","One With The Flies","Soilwork","Stabbing The Drama","1","2","240866","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:1mG7gT41pXgJGPGiOhpySo","Weapon Of Vanity","Soilwork","Stabbing The Drama","1","3","242600","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:69Sa308xlVsHi3JaJt2j2x","The Crestfallen","Soilwork","Stabbing The Drama","1","4","226280","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:1OmREWtyPyf1Oe8riUiC2n","Nerve","Soilwork","Stabbing The Drama","1","5","218746","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:50gCRIPeSSu2RDVwgrSZQY","Stalemate","Soilwork","Stabbing The Drama","1","6","208106","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:3qTTuaFDrbwoJOmRnve804","Distance","Soilwork","Stabbing The Drama","1","7","269013","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:2fpcq9ZEkQwBsbM0b69DOJ","Observation Slave","Soilwork","Stabbing The Drama","1","8","249533","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:5Se7GIIprFWQb07ziP56WO","Fate In Motion","Soilwork","Stabbing The Drama","1","9","201280","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:36Lz3WfXCBeGVezxhBmLbp","Blind Eye Halo","Soilwork","Stabbing The Drama","1","10","144400","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:1g3A9OdldDqR8pkzRVMt3n","If Possible","Soilwork","Stabbing The Drama","1","11","289920","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:5qQHnxz2rB6yPkKHSIfj97","Sworn To A Great Divide","Soilwork","Sworn To A Great Divide","1","1","211539","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:0LTH364l3gSZBoDiPCTt1u","Breeding Thorns","Soilwork","Sworn To A Great Divide","1","3","233952","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:5Jnroq64J0f4g8Gpt98rNR","Your Beloved Scapegoat","Soilwork","Sworn To A Great Divide","1","4","238053","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:76WV35VXGnqpySwOL6POHM","I, Vermin","Soilwork","Sworn To A Great Divide","1","6","215954","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:4fXDJusF80vL8jIE98UPfE","Light Discovering Darkness","Soilwork","Sworn To A Great Divide","1","7","228963","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:0N8HIgxgowoYnZP44bguPh","As The Sleeper Awakes","Soilwork","Sworn To A Great Divide","1","8","256235","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:2anjpCthn5LGIZXneaJHpD","Silent Bullet","Soilwork","Sworn To A Great Divide","1","9","204669","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:6LL8XbBrNhi7Zl7q9IZi04","More Miles","Soilwork","Sworn To A Great Divide","1","11","276767","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:3Cgb2Pj9jqnEulC1pOzKvd","The Chainheart Machine","Soilwork","The Chainheart Machine","1","1","242160","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:5A6x3n7CNOaAPDefSz8S7u","Bulletbeast","Soilwork","The Chainheart Machine","1","2","278066","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:35ELE95ADd0qR4XfEdjjG7","Millionflame","Soilwork","The Chainheart Machine","1","3","260573","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:5oZrhCCToLN4XnrSKmvz2n","Generation Speedkill ( Nice Day For A Public Suicide )","Soilwork","The Chainheart Machine","1","4","267666","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:0tkVd3YiaQsu9nNZPwGI2K","Neon Rebels","Soilwork","The Chainheart Machine","1","5","204253","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:7BIWC1tKZGEc2feQLgInpA","Possessing The Angels","Soilwork","The Chainheart Machine","1","6","235746","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:1gu1X9ert8A0fN7kQeX67X","Spirits Of The Future Sun","Soilwork","The Chainheart Machine","1","7","360293","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:6eNfn3c7InUpHET71RoH9v","Machine Gun Majesty","Soilwork","The Chainheart Machine","1","8","306173","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:5XyY2VAGhoRW1jjQKyi1Do","Room N 99","Soilwork","The Chainheart Machine","1","9","459733","spotify:user:","2010-10-17T20:30:06Z"
"spotify:track:58xzJAfYb3kljNqAC9f1UM","Gasoline","Seether","Disclaimer II","1","1","168560","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:3ZBfjaVPtftXs41U7tPtXL","69 Tea","Seether","Disclaimer II","1","2","211666","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:5jaqJZJhkgcChAsn9RcGN1","Fine Again","Seether","Disclaimer II","1","3","244933","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:4IfesldBS1kAkfg37g6W0l","Needles","Seether","Disclaimer II","1","4","206333","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:1rS5qtKzF6CQwiaFb47QJ6","Driven Under","Seether","Disclaimer II","1","5","272906","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:0Y6LmOLkzFvc9z8oBMCjWH","Pride","Seether","Disclaimer II","1","6","247266","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:2C6DIKdArLPHk0MXXLQcH8","Sympathetic","Seether","Disclaimer II","1","7","250600","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:592ZnitN9c3iaVRpULR2BC","Your Bore","Seether","Disclaimer II","1","8","238293","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:2K5cWurIAkPVdpKGthsftR","Fade Away","Seether","Disclaimer II","1","9","232733","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:5MVZvsEWD7CK1GIe7m4pMr","Pig","Seether","Disclaimer II","1","10","209773","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:7KVr3gp7HzJ6bYFeVlwAkD","Fuck It","Seether","Disclaimer II","1","11","176800","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:6S8j0grLEPbLyIX0KMWFeB","Sold Me","Seether","Disclaimer II","1","13","220573","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:0Kk4jqwJoy7KIAj3Da4J85","Cigarettes","Seether","Disclaimer II","1","14","191226","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:7HgCmRlwFn34PJfppoGpVT","Love Her","Seether","Disclaimer II","1","15","251466","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:4zoLWItT6LN9sz9AiVotpp","Take Me Away","Seether","Disclaimer II","1","16","235640","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:5FBj13KmBWpcsvYyOGK33q","Got It Made","Seether","Disclaimer II","1","17","310093","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:4AhnPdjWfykISbwuLxwrH7","Out Of My Way","Seether","Disclaimer II","1","18","231773","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:3RZvW1A56Z3dfbFuMIbLbu","Hang On","Seether","Disclaimer II","1","19","190733","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:4H72jMdyZ8oA2mz88BQbjk","Broken - Featuring Amy Lee","Seether","Disclaimer II","1","20","258333","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:7fa7z83uTO2HevLniFUIQs","Like Suicide","Seether","Finding Beauty In Negative Spaces (Explicit)","1","1","254840","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:2UNo9DIX2UzaWMJHbCXZ44","Fake It","Seether","Finding Beauty In Negative Spaces (Explicit)","1","2","193893","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:2ScQG8zLTtl6hkPEVoc50t","Breakdown","Seether","Finding Beauty In Negative Spaces (Explicit)","1","3","209266","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:2W6epOiwVbI067uzei1sSO","FMLYHM","Seether","Finding Beauty In Negative Spaces (Explicit)","1","4","208186","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:3NV4UOZWQCll9cjJMSKAOF","Fallen","Seether","Finding Beauty In Negative Spaces (Explicit)","1","5","258079","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:122C3IYqOg2oXywV2XvqsU","Rise Above This","Seether","Finding Beauty In Negative Spaces (Explicit)","1","6","203893","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:5XknIZf782BlansQjyPBDZ","No Jesus Christ","Seether","Finding Beauty In Negative Spaces (Explicit)","1","7","425800","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:1tAHfHxlaJNV7XGIeQy3n7","6 Gun Quota","Seether","Finding Beauty In Negative Spaces (Explicit)","1","8","203146","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:6yeGVx7F15bENz6oqjjdH3","Walk Away From The Sun","Seether","Finding Beauty In Negative Spaces (Explicit)","1","9","253906","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:6zdKUVjRxGxDld4MWa4Ss2","Eyes Of The Devil","Seether","Finding Beauty In Negative Spaces (Explicit)","1","10","300640","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:331cnKUGJY5LqoyDNj4nLi","Don't Believe","Seether","Finding Beauty In Negative Spaces (Explicit)","1","11","274786","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:2ILkIXbfWLYGSS9ZDeQxd3","Waste","Seether","Finding Beauty In Negative Spaces (Explicit)","1","12","266826","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:2eBcPwPWuJ5AEFrs1Sb4s3","Careless Whisper","Seether","Finding Beauty In Negative Spaces (Explicit)","1","13","301973","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:0EPP3QBYSADgT8UqgsPpu5","Because Of Me","Seether","Karma & Effect","1","1","216173","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:2KTAe6vWRor7wNIDOZrtfr","Remedy","Seether","Karma & Effect","1","2","207213","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:6V2VwO8CvU5GAox6Rx8nqL","Truth","Seether","Karma & Effect","1","3","230373","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:5Q80ZVCZfkfJ95Ja2pvgBG","The Gift","Seether","Karma & Effect","1","4","334186","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:5qiuDKMXysTji1JHeTIhE7","Burrito","Seether","Karma & Effect","1","5","231066","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:0eX0mAKM7FA8mRy2hdVvBP","Given","Seether","Karma & Effect","1","6","226680","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:4jcqUpzqaUMUQ8yWaOQ2NQ","Never Leave","Seether","Karma & Effect","1","7","299160","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:6iYqNjnTZku0oZTM5qoxLH","World Falls Away","Seether","Karma & Effect","1","8","280120","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:3j6NfXgJ4YqwpCEthoxSf2","Tongue","Seether","Karma & Effect","1","9","245893","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:0CzNv9D1fBSkWdxSiSK8GI","I'm The One","Seether","Karma & Effect","1","10","169453","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:2kjXGRhviSqnuCxvqwHJTB","Simplest Mistake","Seether","Karma & Effect","1","11","328253","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:6S4iuwfKjc8o6UYWMxOO6J","Diseased","Seether","Karma & Effect","1","12","219960","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:7BzqbGVw8NCsDnGowzx9RJ","Plastic Man","Seether","Karma & Effect","1","13","527866","spotify:user:","2010-10-17T20:32:50Z"
"spotify:track:5v2sMziCCaymtqgISLmw9R","Gematria (The Killing Name)","Slipknot","All Hope Is Gone","1","2","361533","spotify:user:","2010-10-17T20:33:27Z"
"spotify:track:2NMqEiHYzc5FQSjpbgoASz","Sulfur","Slipknot","All Hope Is Gone","1","3","277800","spotify:user:","2010-10-17T20:33:27Z"
"spotify:track:5Pm9uuEL0q6aXSRT3161UP","Psychosocial","Slipknot","All Hope Is Gone","1","4","283400","spotify:user:","2010-10-17T20:33:27Z"
"spotify:track:4wNLe5H5NxYTAfNLTget7B","Dead Memories","Slipknot","All Hope Is Gone","1","5","268586","spotify:user:","2010-10-17T20:33:27Z"
"spotify:track:4QnngGOfUPDuykpTuPuhkQ","Vendetta","Slipknot","All Hope Is Gone","1","6","315506","spotify:user:","2010-10-17T20:33:27Z"
"spotify:track:1twa4aBIJaOic7ymKFMtYm","Butcher's Hook","Slipknot","All Hope Is Gone","1","7","254613","spotify:user:","2010-10-17T20:33:27Z"
"spotify:track:73KuaTqSrz9Y6dUwZTnJzj","Gehenna","Slipknot","All Hope Is Gone","1","8","413026","spotify:user:","2010-10-17T20:33:27Z"
"spotify:track:3YqTDx7WgZME6ijpCiIWF5","This Cold Black","Slipknot","All Hope Is Gone","1","9","280093","spotify:user:","2010-10-17T20:33:27Z"
"spotify:track:4XxUuvF8p3r24YUvfeCLEP","Wherein Lies Continue","Slipknot","All Hope Is Gone","1","10","336893","spotify:user:","2010-10-17T20:33:27Z"
"spotify:track:02wWugZopNahlikfX5vm3F","Snuff","Slipknot","All Hope Is Gone","1","11","276146","spotify:user:","2010-10-17T20:33:27Z"
"spotify:track:62osGWwiIRcd1A7BwEw3qB","All Hope Is Gone","Slipknot","All Hope Is Gone","1","12","284760","spotify:user:","2010-10-17T20:33:27Z"
"spotify:track:1u6hmbx44EQRiDYvC6CYxJ","The Mirror's Truth","In Flames","A Sense of Purpose","1","1","179720","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:5LMAPjGJGfu5egZvqCKM2Y","Disconnected","In Flames","A Sense of Purpose","1","2","216920","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:0pQb4UGyGdmHs6NPS4QaM9","Sleepless Again","In Flames","A Sense of Purpose","1","3","249706","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:4CeT4xcG9c345vvUhldXOc","Alias","In Flames","A Sense of Purpose","1","4","289240","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:4x94BAWpjiTYN2obEgT9Vt","I'm The Highway","In Flames","A Sense of Purpose","1","5","221400","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:2HWiGpxWnMmn9Cx3CdjTnA","Delight And Angers","In Flames","A Sense of Purpose","1","6","218720","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:3WpCtbUQ73xCEH4X4HQD2w","Move Through me","In Flames","A Sense of Purpose","1","7","185786","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:259rErbyTlucC36aj0co9q","The Chosen Pessimist","In Flames","A Sense of Purpose","1","8","493693","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:1t4WH75OZqBi1VTMQeOeOK","Sober And Irrelevant","In Flames","A Sense of Purpose","1","9","201946","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:6TQDscUm2RJfjQnng18gHh","Condemned","In Flames","A Sense of Purpose","1","10","214320","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:0D94avkTm2AlPfXnPACDXv","Drenched in Fear","In Flames","A Sense of Purpose","1","11","209733","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:2FRVieffn3CH6MkJ6EXQ6g","March to The Shore","In Flames","A Sense of Purpose","1","12","206053","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:6GcHM0pDdZ3AQQqkkuFWxS","F","In Flames","Soundtrack To Your Escape","1","1","205026","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:3EtK9JHFyqEUA9sSucw5Si","The Quiet Place","In Flames","Soundtrack To Your Escape","1","2","202666","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:1D0w5pW14iH14aIbKcZpht","Dead Alone","In Flames","Soundtrack To Your Escape","1","3","222760","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:7llQ67bH3ijaXmgeR1hSU6","Touch Of Red","In Flames","Soundtrack To Your Escape","1","4","169626","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:5Scs2mmqjAvy32nbzDyWex","Like You Better Dead","In Flames","Soundtrack To Your Escape","1","5","202800","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:4iccl2cYP8xsNQKuVne2xu","My Sweet Shadow","In Flames","Soundtrack To Your Escape","1","6","278653","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:5uV4BkRSSVZCsCdhsvHzOg","Evil In A Closet","In Flames","Soundtrack To Your Escape","1","7","242373","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:4v6yrkUUhRWag3yuueWPez","In Search For I","In Flames","Soundtrack To Your Escape","1","8","202826","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:0FjkKxB0uESSmTCSZvdlIw","Superhero Of The Computer Rage","In Flames","Soundtrack To Your Escape","1","10","240880","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:6RJGQFe1E2v2LTYqOUqqL7","Dial 595-Escape","In Flames","Soundtrack To Your Escape","1","11","228253","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:0FkoeCJYKU71Y1IGY1wSdd","Bottled","In Flames","Soundtrack To Your Escape","1","12","257079","spotify:user:","2010-10-25T14:06:38Z"
"spotify:track:64yg3OlsuURAB04nLut421","Reroute To Remain","In Flames","Reroute To Remain","1","1","233026","spotify:user:","2010-10-25T14:06:46Z"
"spotify:track:1iNf8kiyw1hYBRUu1n5pqd","Drifter","In Flames","Reroute To Remain","1","3","190933","spotify:user:","2010-10-25T14:06:46Z"
"spotify:track:58jgKE4LsKjO6I6LpX1mau","Trigger","In Flames","Reroute To Remain","1","4","298693","spotify:user:","2010-10-25T14:06:46Z"
"spotify:track:6Vxfmtm43WiN143ijSBvQS","Cloud Connected","In Flames","Reroute To Remain","1","5","220706","spotify:user:","2010-10-25T14:06:46Z"
"spotify:track:3MIvdQ4y0qb9g29yI0A2kt","Transparent","In Flames","Reroute To Remain","1","6","243600","spotify:user:","2010-10-25T14:06:46Z"
"spotify:track:1MWvOcDwbFMnh7rWPdeUvt","Minus","In Flames","Reroute To Remain","1","9","225626","spotify:user:","2010-10-25T14:06:46Z"
"spotify:track:4pqkF3Z63RvZKZhBQ4q1Km","Dismiss The Cynics","In Flames","Reroute To Remain","1","10","218640","spotify:user:","2010-10-25T14:06:46Z"
"spotify:track:7HhldLe7w8KVJPiOtUGFva","Free Fall","In Flames","Reroute To Remain","1","11","238293","spotify:user:","2010-10-25T14:06:46Z"
"spotify:track:5t1DpxAR0wlIDkrPAeYC9X","Dark Signs","In Flames","Reroute To Remain","1","12","200240","spotify:user:","2010-10-25T14:06:46Z"
"spotify:track:6WqzcLSoFHq4FzQ2smeQDU","Metaphor","In Flames","Reroute To Remain","1","13","219400","spotify:user:","2010-10-25T14:06:46Z"
"spotify:track:7zCEH96vasRTxSNKMl2Z7K","Black & White","In Flames","Reroute To Remain","1","14","213360","spotify:user:","2010-10-25T14:06:46Z"
"spotify:track:5BcUIJba1mN2pYYDhqlff3","System","In Flames","Reroute To Remain","1","2","219306","spotify:user:","2010-11-03T12:11:55Z"
"spotify:track:1ZzjlDPyzJbzwvnpM6E9VC","Dawn Of A New Day","In Flames","Reroute To Remain","1","7","220933","spotify:user:","2010-11-04T12:00:12Z"
"spotify:track:5Ov3NtBukaajNI6LeB6mes","Egonomic","In Flames","Reroute To Remain","1","8","156600","spotify:user:","2010-11-04T12:00:12Z"
"spotify:track:3tIfOsDW9iRIZoBoYhpGTm","Hands Held High","Linkin Park","Minutes to Midnight","1","7","233133","spotify:user:","2010-11-07T14:34:20Z"
"spotify:track:0IAVz855H9yvLtmYmIJgl0","Unrest","Parkway Drive","Deep Blue","1","2","139473","spotify:user:","2010-12-12T15:18:56Z"
"spotify:track:0iDliJYyi0lpTvEPKUtXjw","Sleepwalker","Parkway Drive","Deep Blue","1","3","241033","spotify:user:","2010-12-12T15:18:56Z"
"spotify:track:0ArriILc8giTeTqnret8CB","Wreckage","Parkway Drive","Deep Blue","1","4","201034","spotify:user:","2010-12-12T15:18:56Z"
"spotify:track:6pzNuYfmfC7uAbQYgXv6h6","Deadweight","Parkway Drive","Deep Blue","1","5","227332","spotify:user:","2010-12-12T15:18:56Z"
"spotify:track:30SVBNF6JpyQe9bsj7kbaY","Alone","Parkway Drive","Deep Blue","1","6","270647","spotify:user:","2010-12-12T15:18:56Z"
"spotify:track:5hrQdPAiUkCXaYXFRNchwY","Pressures","Parkway Drive","Deep Blue","1","7","202839","spotify:user:","2010-12-12T15:18:56Z"
"spotify:track:0vXq1auf8riUEh0q1e9TBM","Deliver Me","Parkway Drive","Deep Blue","1","8","253839","spotify:user:","2010-12-12T15:18:56Z"
"spotify:track:6r7QPtc8YuGoOd55gKp4Jx","Karma","Parkway Drive","Deep Blue","1","9","229173","spotify:user:","2010-12-12T15:18:56Z"
"spotify:track:27GSOOvTRnfMDK5RkmJSUF","Home Is For The Heartless","Parkway Drive","Deep Blue","1","10","248453","spotify:user:","2010-12-12T15:18:56Z"
"spotify:track:4s1bSMrbdHByTEMFNDHnY2","Hollow","Parkway Drive","Deep Blue","1","11","180600","spotify:user:","2010-12-12T15:18:56Z"
"spotify:track:2LC1c6z6cawzTPiAk9NNUU","Leviathan I","Parkway Drive","Deep Blue","1","12","229520","spotify:user:","2010-12-12T15:18:56Z"
"spotify:track:1o3XZGD3HiWcOb1J6NUmBa","The Siren's Song","Parkway Drive","Horizons [Deluxe Edition]","1","2","184853","spotify:user:","2010-12-12T15:18:56Z"
